user_id;returned;prediction;probability
88640;1.0;1.0;0.93
4328;0.0;0.0;0.01
15702;1.0;0.0;0.35
64681;1.0;1.0;0.98
64683;0.0;0.0;0.02
74009;0.0;0.0;0.09
62021;0.0;0.0;0.13
4340;1.0;1.0;0.99
64685;0.0;0.0;0.12
74007;0.0;0.0;0.0
62023;0.0;0.0;0.0
4342;1.0;1.0;0.91
64687;0.0;0.0;0.01
74005;0.0;0.0;0.0
62025;0.0;0.0;0.0
4344;0.0;0.0;0.09
64689;0.0;0.0;0.0
74003;0.0;1.0;0.79
62027;1.0;1.0;0.67
74001;1.0;1.0;1.0
62029;0.0;0.0;0.01
50040;0.0;0.0;0.01
15718;0.0;0.0;0.01
50042;0.0;0.0;0.0
76651;0.0;0.0;0.08
15716;0.0;0.0;0.0
88638;1.0;1.0;0.97
50044;0.0;0.0;0.25
76653;0.0;0.0;0.01
88636;1.0;1.0;0.85
50046;0.0;0.0;0.49
76655;0.0;0.0;0.0
88634;0.0;0.0;0.0
50048;0.0;0.0;0.01
4334;0.0;0.0;0.21
76657;0.0;0.0;0.12
15710;1.0;0.0;0.21
6996;0.0;0.0;0.1
88632;1.0;1.0;0.99
4336;1.0;0.0;0.4
76659;1.0;1.0;0.76
6998;0.0;0.0;0.0
88630;1.0;1.0;0.97
4338;0.0;0.0;0.01
15714;1.0;1.0;0.99
15712;1.0;1.0;0.79
64691;0.0;0.0;0.07
62031;0.0;0.0;0.22
4350;0.0;1.0;0.76
64693;0.0;0.0;0.0
74019;1.0;1.0;0.73
62033;0.0;0.0;0.02
4352;0.0;0.0;0.01
64695;0.0;0.0;0.0
74017;0.0;0.0;0.0
62035;0.0;0.0;0.0
4354;0.0;0.0;0.0
64697;0.0;0.0;0.01
74015;0.0;0.0;0.12
62037;0.0;0.0;0.01
64699;0.0;0.0;0.0
74013;0.0;0.0;0.0
62039;0.0;0.0;0.0
74011;1.0;1.0;0.99
76681;0.0;0.0;0.0
50050;1.0;1.0;0.8
76683;0.0;0.0;0.0
50052;0.0;0.0;0.05
86008;0.0;0.0;0.0
76685;0.0;0.0;0.18
50054;0.0;0.0;0.01
86006;1.0;0.0;0.35
76687;0.0;0.0;0.0
88668;1.0;1.0;0.99
50056;0.0;0.0;0.02
86004;0.0;1.0;0.59
76689;0.0;0.0;0.42
88666;0.0;0.0;0.21
50058;1.0;1.0;0.99
4346;1.0;1.0;0.73
86002;0.0;0.0;0.01
88664;1.0;1.0;0.97
4348;0.0;0.0;0.1
86000;1.0;1.0;0.94
88662;1.0;1.0;0.87
88660;0.0;0.0;0.0
62041;0.0;0.0;0.0
4360;0.0;0.0;0.0
62043;0.0;0.0;0.19
4362;1.0;1.0;0.94
74029;1.0;1.0;0.9
62045;0.0;0.0;0.01
4364;1.0;0.0;0.23
74027;1.0;1.0;0.98
62047;1.0;1.0;0.99
4366;0.0;0.0;0.02
74025;0.0;0.0;0.01
62049;0.0;0.0;0.0
74023;1.0;0.0;0.43
74021;0.0;0.0;0.19
50060;1.0;1.0;0.71
50062;0.0;0.0;0.32
76671;0.0;0.0;0.0
50064;0.0;0.0;0.01
76673;1.0;1.0;0.86
50066;0.0;0.0;0.49
76675;0.0;0.0;0.09
88658;0.0;0.0;0.0
50068;0.0;0.0;0.01
76677;1.0;1.0;0.78
88656;0.0;0.0;0.06
4356;0.0;0.0;0.0
76679;0.0;0.0;0.0
88654;0.0;0.0;0.01
4358;0.0;0.0;0.0
88652;1.0;1.0;0.73
88650;0.0;0.0;0.0
62051;0.0;0.0;0.0
4370;1.0;0.0;0.08
88680;1.0;0.0;0.14
62053;1.0;0.0;0.1
4372;0.0;0.0;0.0
62055;1.0;1.0;0.98
4374;0.0;0.0;0.11
74039;0.0;0.0;0.01
62057;0.0;0.0;0.11
4376;0.0;0.0;0.17
74037;0.0;0.0;0.07
62059;1.0;1.0;0.87
74035;0.0;0.0;0.0
74033;0.0;0.0;0.0
74031;0.0;0.0;0.01
50070;1.0;1.0;0.81
50072;0.0;0.0;0.12
50074;1.0;1.0;0.56
50076;1.0;1.0;0.99
86028;0.0;0.0;0.21
50078;1.0;1.0;0.97
86026;1.0;1.0;0.99
88688;0.0;0.0;0.15
4368;1.0;1.0;0.99
86024;1.0;1.0;0.99
88686;0.0;0.0;0.12
86022;1.0;1.0;0.76
88684;0.0;1.0;0.62
86020;0.0;0.0;0.0
88682;0.0;0.0;0.0
88670;0.0;0.0;0.21
62063;0.0;0.0;0.14
4382;0.0;0.0;0.01
62065;1.0;1.0;0.99
4384;0.0;0.0;0.0
62067;0.0;0.0;0.36
4386;0.0;0.0;0.01
74049;0.0;0.0;0.19
62069;1.0;1.0;0.81
4388;1.0;1.0;0.64
74047;0.0;0.0;0.0
74045;0.0;0.0;0.03
50080;0.0;0.0;0.2
74043;0.0;0.0;0.0
50082;0.0;0.0;0.0
76691;0.0;0.0;0.0
74041;0.0;0.0;0.0
4380;0.0;0.0;0.0
50084;0.0;0.0;0.01
76693;1.0;1.0;0.99
50086;0.0;0.0;0.05
76695;0.0;0.0;0.0
50088;0.0;0.0;0.01
76697;0.0;0.0;0.0
86018;0.0;0.0;0.0
76699;0.0;0.0;0.34
88678;1.0;0.0;0.43
4378;0.0;0.0;0.0
86016;0.0;0.0;0.01
88676;0.0;0.0;0.01
86014;1.0;1.0;0.99
88674;0.0;0.0;0.12
86012;1.0;1.0;0.73
88672;0.0;0.0;0.0
86010;1.0;1.0;0.54
62061;0.0;0.0;0.11
86040;0.0;0.0;0.01
62073;0.0;0.0;0.28
4392;0.0;0.0;0.48
62075;0.0;0.0;0.05
4394;0.0;0.0;0.09
62077;0.0;0.0;0.0
4396;0.0;0.0;0.0
62079;0.0;0.0;0.28
4398;0.0;0.0;0.0
74059;1.0;0.0;0.2
74057;0.0;0.0;0.07
74055;1.0;1.0;0.85
50090;0.0;0.0;0.27
74053;0.0;0.0;0.01
4390;0.0;0.0;0.0
50092;1.0;1.0;0.97
74051;1.0;1.0;0.56
50094;1.0;1.0;0.69
50096;0.0;1.0;0.54
50098;0.0;0.0;0.08
86048;0.0;0.0;0.2
86046;1.0;1.0;0.98
86044;0.0;0.0;0.33
86042;0.0;0.0;0.0
62071;0.0;0.0;0.0
88692;1.0;1.0;0.99
86030;0.0;0.0;0.01
62085;1.0;1.0;0.89
88690;0.0;0.0;0.01
62087;1.0;0.0;0.03
62089;0.0;0.0;0.32
74069;0.0;0.0;0.0
74067;0.0;0.0;0.05
74065;0.0;1.0;0.6
74063;0.0;0.0;0.48
74061;0.0;0.0;0.02
86038;0.0;0.0;0.01
88698;0.0;0.0;0.0
86036;0.0;0.0;0.0
88696;0.0;0.0;0.0
86034;0.0;0.0;0.22
62081;1.0;0.0;0.32
88694;1.0;1.0;0.87
86032;1.0;1.0;0.99
62083;0.0;1.0;0.58
52608;1.0;1.0;0.98
13000;0.0;0.0;0.0
15662;0.0;0.0;0.45
39631;0.0;0.0;0.34
15660;1.0;1.0;0.99
40623;0.0;0.0;0.25
27646;1.0;1.0;0.97
40621;1.0;1.0;0.85
27644;1.0;0.0;0.33
40627;0.0;0.0;0.19
40625;0.0;0.0;0.0
27648;1.0;1.0;0.97
40619;0.0;0.0;0.0
40617;0.0;0.0;0.01
27642;1.0;1.0;0.78
27640;1.0;1.0;0.99
52612;0.0;1.0;0.59
13004;0.0;0.0;0.0
39633;1.0;1.0;0.55
15666;0.0;0.0;0.0
52610;0.0;0.0;0.34
13002;0.0;0.0;0.13
39635;0.0;0.0;0.07
15664;0.0;0.0;0.38
52616;0.0;0.0;0.05
13008;0.0;0.0;0.2
39637;0.0;0.0;0.48
52614;0.0;0.0;0.41
13006;0.0;0.0;0.01
39639;1.0;0.0;0.33
15668;0.0;0.0;0.23
15670;0.0;0.0;0.01
52618;1.0;0.0;0.44
15674;0.0;0.0;0.01
13012;1.0;0.0;0.12
39621;1.0;1.0;0.98
15672;1.0;1.0;0.98
13010;0.0;0.0;0.0
64601;1.0;1.0;0.86
27656;0.0;0.0;0.05
40611;0.0;0.0;0.2
64603;0.0;0.0;0.05
27654;1.0;1.0;0.67
64605;1.0;1.0;0.81
40615;0.0;0.0;0.45
64607;0.0;0.0;0.01
27658;1.0;1.0;0.98
40613;1.0;1.0;0.79
40609;0.0;0.0;0.23
40607;0.0;0.0;0.01
27652;1.0;1.0;0.99
52620;0.0;0.0;0.0
27650;0.0;0.0;0.0
39623;1.0;0.0;0.37
15678;1.0;1.0;0.98
52624;0.0;0.0;0.01
13016;1.0;1.0;0.98
39625;1.0;1.0;0.8
15676;0.0;1.0;0.57
52622;0.0;0.0;0.0
13014;1.0;1.0;0.84
39627;0.0;1.0;0.64
52628;1.0;1.0;0.92
39629;1.0;1.0;0.56
52626;0.0;0.0;0.08
13018;0.0;0.0;0.01
15640;0.0;0.0;0.0
40601;0.0;0.0;0.01
64611;0.0;0.0;0.05
27624;0.0;0.0;0.01
64613;0.0;0.0;0.0
27622;0.0;0.0;0.01
40605;0.0;0.0;0.05
64615;1.0;0.0;0.24
27628;0.0;0.0;0.07
40603;0.0;1.0;0.63
64617;1.0;1.0;0.82
27626;0.0;0.0;0.01
64609;1.0;1.0;0.86
39619;0.0;0.0;0.01
52630;0.0;0.0;0.22
27620;1.0;1.0;0.99
76601;1.0;1.0;0.75
52634;0.0;0.0;0.05
39611;0.0;0.0;0.33
15644;0.0;0.0;0.01
76603;0.0;0.0;0.06
52632;0.0;0.0;0.0
39613;1.0;1.0;0.99
15642;0.0;0.0;0.25
76605;0.0;0.0;0.08
52638;1.0;0.0;0.44
39615;1.0;1.0;0.88
15648;1.0;1.0;0.92
76607;0.0;0.0;0.29
52636;1.0;1.0;0.99
39617;1.0;1.0;0.92
15646;1.0;1.0;0.99
15652;0.0;0.0;0.0
64621;1.0;1.0;0.92
15650;0.0;0.0;0.07
64623;0.0;0.0;0.01
27634;0.0;0.0;0.25
64625;1.0;1.0;0.99
27632;1.0;1.0;0.56
64627;0.0;0.0;0.01
27638;0.0;0.0;0.0
64629;0.0;0.0;0.03
27636;0.0;0.0;0.0
39609;1.0;1.0;0.89
64619;1.0;1.0;0.94
27630;0.0;0.0;0.0
52642;0.0;1.0;0.76
52640;0.0;1.0;0.54
39601;0.0;0.0;0.01
15656;0.0;0.0;0.01
52646;0.0;0.0;0.01
39603;0.0;0.0;0.0
15654;0.0;0.0;0.0
52644;1.0;1.0;0.99
39605;1.0;1.0;0.91
39607;0.0;0.0;0.0
15658;0.0;0.0;0.05
52648;0.0;0.0;0.22
27608;0.0;0.0;0.0
64631;0.0;0.0;0.0
64633;1.0;1.0;0.99
27602;0.0;0.0;0.01
64635;0.0;0.0;0.01
27600;0.0;0.0;0.01
64637;1.0;1.0;0.99
27606;1.0;1.0;0.53
64639;1.0;1.0;0.9
27604;0.0;0.0;0.01
88608;0.0;0.0;0.0
88606;1.0;1.0;0.76
15628;0.0;0.0;0.22
52652;0.0;0.0;0.08
88604;1.0;1.0;0.97
76621;0.0;1.0;0.62
52650;0.0;1.0;0.5
88602;1.0;1.0;0.75
76623;0.0;0.0;0.0
52656;0.0;0.0;0.26
88600;0.0;0.0;0.0
15622;0.0;0.0;0.21
76625;1.0;1.0;0.85
52654;0.0;0.0;0.31
15620;0.0;0.0;0.0
76627;0.0;0.0;0.0
15626;0.0;0.0;0.01
76629;0.0;0.0;0.13
52658;0.0;0.0;0.0
15624;1.0;1.0;0.96
76609;0.0;0.0;0.0
27618;1.0;1.0;0.97
64641;0.0;0.0;0.0
15630;0.0;0.0;0.0
64643;0.0;0.0;0.12
64645;0.0;0.0;0.0
27612;1.0;1.0;0.77
64647;0.0;0.0;0.01
27610;0.0;0.0;0.0
64649;0.0;0.0;0.07
27616;0.0;0.0;0.0
27614;1.0;1.0;0.5
52660;0.0;0.0;0.01
50000;0.0;0.0;0.0
52664;0.0;0.0;0.0
50002;1.0;1.0;0.91
76611;0.0;0.0;0.0
52662;0.0;0.0;0.01
50004;1.0;1.0;0.95
15634;1.0;1.0;0.98
76613;0.0;0.0;0.0
52668;0.0;0.0;0.3
50006;0.0;0.0;0.17
15632;1.0;1.0;0.59
76615;1.0;1.0;0.58
52666;1.0;1.0;0.59
50008;0.0;0.0;0.05
15638;0.0;1.0;0.86
76617;0.0;0.0;0.0
15636;1.0;0.0;0.26
76619;0.0;0.0;0.01
64651;1.0;0.0;0.2
64653;0.0;0.0;0.0
64655;0.0;0.0;0.25
64657;0.0;0.0;0.0
64659;0.0;0.0;0.09
52670;1.0;0.0;0.32
15608;0.0;0.0;0.01
88628;0.0;1.0;0.73
15606;0.0;0.0;0.01
76641;1.0;1.0;0.95
52674;1.0;1.0;0.81
88626;0.0;0.0;0.06
50010;0.0;0.0;0.11
76643;0.0;0.0;0.0
52672;0.0;0.0;0.01
88624;1.0;0.0;0.32
50012;1.0;0.0;0.42
76645;1.0;0.0;0.32
52678;0.0;0.0;0.02
88622;1.0;1.0;0.99
50014;0.0;0.0;0.0
15600;0.0;0.0;0.0
76647;0.0;0.0;0.05
52676;0.0;0.0;0.0
88620;0.0;0.0;0.21
50016;1.0;0.0;0.13
76649;1.0;1.0;0.61
50018;0.0;0.0;0.0
15604;0.0;0.0;0.0
15602;0.0;0.0;0.0
64661;0.0;0.0;0.0
64663;0.0;0.0;0.21
62001;0.0;0.0;0.0
64665;0.0;0.0;0.19
62003;0.0;0.0;0.0
64667;0.0;0.0;0.0
62005;0.0;0.0;0.01
64669;1.0;1.0;0.89
62007;0.0;0.0;0.0
62009;0.0;0.0;0.07
52682;0.0;0.0;0.08
88618;0.0;0.0;0.22
50020;0.0;0.0;0.0
15618;1.0;1.0;0.98
52680;0.0;0.0;0.01
88616;0.0;0.0;0.0
50022;0.0;0.0;0.13
76631;0.0;0.0;0.17
52686;1.0;1.0;0.95
88614;0.0;0.0;0.01
50024;0.0;1.0;0.74
76633;0.0;0.0;0.41
52684;0.0;0.0;0.0
88612;1.0;1.0;0.64
50026;0.0;0.0;0.07
15612;1.0;1.0;0.99
76635;0.0;0.0;0.0
88610;0.0;0.0;0.12
50028;1.0;0.0;0.11
15610;0.0;0.0;0.36
76637;0.0;0.0;0.08
52688;1.0;1.0;0.9
15616;0.0;0.0;0.01
76639;0.0;0.0;0.0
15614;1.0;1.0;0.69
37051;0.0;0.0;0.0
13084;1.0;0.0;0.13
37053;1.0;0.0;0.32
13082;0.0;0.0;0.01
37055;0.0;1.0;0.8
13088;0.0;0.0;0.31
37057;1.0;0.0;0.08
13086;0.0;0.0;0.01
49038;0.0;1.0;0.76
13080;0.0;0.0;0.0
25062;0.0;0.0;0.15
25064;1.0;0.0;0.3
25066;1.0;1.0;0.99
25068;1.0;1.0;0.99
37059;1.0;1.0;0.78
49036;0.0;0.0;0.01
49034;0.0;0.0;0.0
49032;0.0;0.0;0.0
25060;0.0;0.0;0.24
49030;0.0;0.0;0.0
40691;1.0;1.0;0.89
37041;1.0;1.0;0.79
13096;1.0;1.0;0.65
37043;0.0;0.0;0.0
13094;0.0;0.0;0.0
40695;1.0;1.0;0.98
37045;0.0;0.0;0.0
49028;1.0;0.0;0.34
40693;0.0;0.0;0.02
37047;1.0;1.0;0.99
13098;0.0;0.0;0.0
40699;0.0;0.0;0.01
40697;1.0;1.0;0.53
13092;0.0;0.0;0.0
13090;1.0;1.0;0.92
25072;0.0;0.0;0.0
25074;0.0;0.0;0.01
25076;0.0;0.0;0.01
25078;0.0;0.0;0.0
49026;0.0;0.0;0.0
37049;0.0;1.0;0.52
49024;0.0;0.0;0.0
49022;0.0;0.0;0.04
49020;0.0;0.0;0.12
25070;0.0;0.0;0.04
40681;0.0;0.0;0.0
13062;0.0;0.0;0.05
39691;1.0;1.0;0.98
37031;1.0;1.0;0.99
13060;0.0;0.0;0.0
39693;1.0;1.0;0.99
40685;1.0;0.0;0.26
37033;0.0;0.0;0.12
13066;1.0;1.0;0.99
49018;0.0;0.0;0.45
39695;1.0;1.0;0.98
40683;0.0;0.0;0.15
37035;0.0;0.0;0.15
13064;1.0;1.0;0.97
49016;1.0;1.0;0.99
39697;0.0;0.0;0.0
40689;1.0;1.0;0.83
25048;0.0;0.0;0.27
40687;0.0;0.0;0.0
25040;1.0;1.0;0.98
25042;1.0;1.0;0.98
25044;0.0;0.0;0.01
25046;0.0;0.0;0.0
37037;0.0;0.0;0.0
49014;0.0;1.0;0.66
39699;0.0;0.0;0.0
37039;1.0;1.0;0.98
13068;0.0;0.0;0.01
49012;1.0;0.0;0.2
49010;0.0;0.0;0.0
39681;1.0;1.0;0.99
13074;1.0;1.0;0.96
39683;0.0;0.0;0.1
37021;1.0;1.0;0.77
13072;0.0;0.0;0.0
49008;0.0;0.0;0.0
39685;0.0;0.0;0.0
40673;1.0;1.0;0.97
37023;0.0;0.0;0.0
13078;0.0;0.0;0.07
49006;0.0;0.0;0.12
39687;1.0;0.0;0.4
40671;1.0;1.0;0.58
37025;0.0;1.0;0.52
13076;0.0;1.0;0.62
40677;1.0;1.0;0.99
25058;0.0;0.0;0.01
40675;0.0;0.0;0.0
13070;1.0;0.0;0.34
40679;1.0;1.0;0.64
25050;0.0;0.0;0.0
25052;1.0;1.0;0.99
25054;0.0;1.0;0.63
25056;0.0;0.0;0.01
49004;0.0;0.0;0.28
39689;0.0;0.0;0.0
37027;0.0;1.0;0.62
49002;1.0;1.0;0.86
37029;0.0;0.0;0.0
49000;0.0;0.0;0.09
13040;1.0;1.0;0.98
39671;0.0;0.0;0.16
40663;0.0;0.0;0.1
37011;0.0;0.0;0.33
13044;0.0;0.0;0.36
39673;1.0;0.0;0.31
40661;0.0;0.0;0.01
37013;0.0;0.0;0.09
13042;0.0;0.0;0.49
39675;1.0;1.0;0.88
40667;0.0;0.0;0.28
25026;0.0;0.0;0.44
40665;0.0;0.0;0.0
25028;0.0;0.0;0.18
27688;1.0;1.0;0.99
40669;0.0;0.0;0.0
27682;0.0;0.0;0.05
25020;0.0;0.0;0.0
27680;1.0;1.0;0.99
25022;0.0;0.0;0.11
27686;0.0;0.0;0.01
25024;1.0;0.0;0.37
27684;1.0;1.0;0.98
37015;0.0;0.0;0.0
13048;0.0;0.0;0.0
39677;0.0;0.0;0.0
37017;1.0;0.0;0.48
13046;1.0;1.0;0.98
39679;0.0;0.0;0.0
37019;1.0;1.0;0.99
13052;0.0;0.0;0.0
39661;0.0;0.0;0.15
13050;0.0;0.0;0.08
39663;0.0;0.0;0.0
40651;0.0;0.0;0.16
37001;0.0;0.0;0.0
13056;0.0;0.0;0.0
39665;0.0;0.0;0.0
37003;1.0;0.0;0.22
13054;0.0;0.0;0.41
40655;0.0;0.0;0.14
25036;1.0;1.0;0.66
27698;0.0;0.0;0.0
40653;0.0;0.0;0.0
25038;0.0;0.0;0.2
40659;0.0;0.0;0.16
40657;0.0;0.0;0.16
27692;0.0;0.0;0.0
27690;0.0;0.0;0.08
25030;0.0;0.0;0.0
27696;0.0;0.0;0.36
25032;0.0;0.0;0.34
27694;0.0;0.0;0.01
25034;0.0;0.0;0.05
39667;0.0;0.0;0.01
37005;0.0;0.0;0.0
39669;1.0;0.0;0.24
37007;0.0;0.0;0.0
13058;0.0;0.0;0.1
37009;1.0;1.0;0.87
15680;0.0;0.0;0.01
40641;0.0;0.0;0.0
13022;0.0;0.0;0.1
39651;0.0;0.0;0.06
15684;0.0;0.0;0.0
13020;0.0;0.0;0.36
39653;1.0;1.0;0.99
15682;1.0;1.0;0.52
40645;0.0;0.0;0.12
25004;0.0;0.0;0.0
27668;1.0;1.0;0.82
40643;0.0;0.0;0.31
25006;0.0;0.0;0.01
27666;0.0;0.0;0.35
40649;1.0;1.0;0.7
25008;0.0;0.0;0.01
40647;0.0;0.0;0.16
27660;0.0;0.0;0.24
40639;1.0;1.0;0.7
25000;0.0;0.0;0.0
27664;1.0;1.0;0.98
25002;1.0;1.0;0.76
27662;0.0;0.0;0.0
13026;0.0;1.0;0.74
39655;1.0;1.0;0.85
15688;0.0;0.0;0.01
13024;0.0;0.0;0.18
39657;0.0;0.0;0.0
15686;0.0;0.0;0.0
39659;0.0;0.0;0.01
13028;0.0;1.0;0.76
15692;1.0;1.0;0.99
13030;0.0;0.0;0.05
15690;0.0;0.0;0.0
39641;1.0;1.0;0.98
15696;0.0;0.0;0.01
13034;1.0;1.0;0.99
39643;1.0;1.0;0.74
15694;0.0;0.0;0.0
13032;0.0;0.0;0.0
27678;0.0;0.0;0.0
40633;0.0;0.0;0.0
25014;0.0;0.0;0.25
27676;0.0;0.0;0.01
40631;0.0;0.0;0.0
25016;0.0;1.0;0.78
40637;0.0;0.0;0.01
25018;0.0;0.0;0.01
40635;0.0;0.0;0.0
27670;0.0;0.0;0.44
40629;1.0;0.0;0.38
27674;0.0;0.0;0.11
25010;0.0;0.0;0.34
27672;0.0;0.0;0.01
25012;0.0;0.0;0.03
39645;0.0;0.0;0.0
52602;0.0;0.0;0.01
13038;0.0;0.0;0.0
39647;1.0;1.0;0.61
15698;0.0;0.0;0.0
52600;0.0;0.0;0.0
13036;0.0;0.0;0.13
39649;0.0;0.0;0.08
52606;1.0;1.0;0.6
52604;0.0;0.0;0.0
86184;0.0;0.0;0.25
86182;0.0;0.0;0.01
86180;1.0;1.0;0.88
74199;0.0;0.0;0.0
74197;1.0;1.0;0.77
74195;1.0;0.0;0.47
74193;0.0;0.0;0.0
74191;0.0;0.0;0.0
86188;0.0;0.0;0.0
86186;0.0;0.0;0.0
86172;1.0;0.0;0.45
86170;1.0;1.0;0.96
86178;0.0;0.0;0.14
86176;0.0;0.0;0.0
86174;0.0;0.0;0.05
86194;0.0;0.0;0.0
86192;0.0;0.0;0.0
86190;0.0;0.0;0.08
86198;0.0;0.0;0.01
86196;1.0;1.0;0.93
4410;0.0;0.0;0.0
49194;0.0;0.0;0.0
4408;0.0;0.0;0.0
49192;1.0;0.0;0.3
49190;1.0;1.0;0.99
4400;1.0;0.0;0.39
4402;0.0;0.0;0.0
49198;0.0;0.0;0.09
4404;0.0;0.0;0.13
49196;0.0;0.0;0.34
4406;0.0;0.0;0.0
4420;0.0;0.0;0.0
49182;0.0;0.0;0.0
49180;0.0;0.0;0.0
4412;1.0;1.0;0.99
49188;0.0;0.0;0.0
4414;1.0;0.0;0.5
49186;0.0;0.0;0.18
4416;1.0;0.0;0.29
49184;1.0;0.0;0.26
4418;0.0;0.0;0.01
37195;1.0;1.0;0.99
37197;1.0;1.0;0.8
37199;0.0;0.0;0.0
4430;1.0;1.0;0.99
4432;0.0;0.0;0.0
37191;0.0;0.0;0.0
37193;0.0;1.0;0.71
49172;0.0;0.0;0.25
49170;0.0;0.0;0.0
4422;1.0;1.0;0.98
49178;0.0;0.0;0.0
4424;1.0;1.0;0.78
49176;0.0;0.0;0.0
4426;1.0;1.0;0.99
49174;0.0;0.0;0.01
4428;1.0;1.0;0.74
37183;1.0;1.0;0.82
37185;0.0;0.0;0.01
37187;0.0;0.0;0.0
4440;1.0;1.0;0.81
37189;0.0;0.0;0.01
4442;0.0;0.0;0.0
37181;0.0;0.0;0.31
49160;1.0;1.0;0.98
49168;1.0;0.0;0.47
4434;0.0;0.0;0.3
49166;1.0;1.0;0.67
4436;0.0;0.0;0.11
49164;0.0;0.0;0.23
4438;0.0;0.0;0.01
49162;0.0;0.0;0.0
64791;1.0;1.0;0.76
27808;1.0;1.0;0.99
64793;1.0;1.0;0.88
74119;1.0;1.0;0.94
62131;1.0;0.0;0.45
27806;1.0;1.0;0.86
4450;0.0;0.0;0.05
64795;1.0;1.0;0.98
74117;0.0;0.0;0.0
62133;0.0;0.0;0.0
4452;0.0;0.0;0.0
64797;0.0;0.0;0.01
74115;0.0;0.0;0.36
62135;0.0;0.0;0.01
4454;1.0;1.0;0.72
64799;0.0;0.0;0.0
74113;0.0;0.0;0.33
62137;0.0;0.0;0.0
27800;0.0;0.0;0.18
74111;0.0;0.0;0.01
62139;0.0;0.0;0.0
27804;1.0;0.0;0.36
27802;0.0;0.0;0.0
50150;0.0;0.0;0.0
76781;0.0;0.0;0.01
15828;1.0;1.0;0.97
50152;0.0;0.0;0.0
76783;0.0;0.0;0.0
15826;0.0;0.0;0.0
50154;0.0;0.0;0.48
86108;0.0;0.0;0.01
76785;0.0;1.0;0.72
88768;0.0;0.0;0.01
50156;0.0;1.0;0.55
86106;0.0;0.0;0.01
76787;0.0;0.0;0.0
88766;1.0;1.0;0.99
50158;0.0;1.0;0.55
4444;1.0;1.0;0.65
86104;1.0;0.0;0.25
76789;1.0;1.0;0.99
15820;0.0;1.0;0.71
88764;1.0;1.0;0.54
4446;1.0;1.0;0.9
86102;0.0;0.0;0.0
88762;1.0;0.0;0.31
4448;0.0;0.0;0.0
86100;0.0;0.0;0.0
15824;1.0;0.0;0.44
88760;1.0;1.0;0.99
15822;1.0;1.0;0.98
27818;0.0;0.0;0.0
62141;1.0;1.0;0.98
27816;0.0;0.0;0.0
4460;0.0;0.0;0.09
74129;0.0;0.0;0.05
62143;0.0;0.0;0.12
4462;0.0;1.0;0.81
74127;0.0;0.0;0.02
62145;1.0;1.0;0.91
4464;1.0;1.0;0.62
74125;0.0;0.0;0.16
62147;0.0;0.0;0.0
27810;0.0;0.0;0.13
74123;0.0;0.0;0.07
62149;0.0;0.0;0.0
74121;1.0;1.0;0.77
27814;1.0;0.0;0.41
27812;1.0;1.0;0.98
50160;0.0;0.0;0.0
76771;0.0;0.0;0.01
15838;1.0;1.0;0.99
50162;1.0;1.0;0.99
76773;0.0;0.0;0.28
88758;0.0;0.0;0.0
50164;0.0;0.0;0.17
76775;1.0;0.0;0.49
88756;0.0;1.0;0.66
50166;0.0;0.0;0.01
76777;0.0;0.0;0.0
15832;0.0;0.0;0.0
88754;0.0;0.0;0.0
50168;1.0;1.0;0.83
4456;1.0;1.0;0.85
76779;0.0;0.0;0.22
15830;0.0;0.0;0.47
88752;0.0;0.0;0.39
4458;1.0;1.0;0.57
15836;0.0;0.0;0.25
88750;0.0;0.0;0.0
15834;0.0;0.0;0.0
88780;0.0;0.0;0.48
62151;0.0;0.0;0.0
4470;0.0;0.0;0.01
62153;0.0;0.0;0.03
4472;0.0;0.0;0.1
74139;0.0;0.0;0.0
62155;0.0;0.0;0.01
4474;0.0;0.0;0.08
74137;0.0;0.0;0.0
62157;1.0;1.0;0.8
4476;1.0;1.0;0.51
74135;1.0;1.0;0.73
62159;0.0;0.0;0.16
74133;1.0;1.0;0.65
74131;0.0;1.0;0.71
50170;0.0;0.0;0.0
50172;0.0;0.0;0.0
15806;0.0;0.0;0.0
50174;0.0;0.0;0.39
15804;0.0;0.0;0.0
50176;0.0;0.0;0.0
50178;0.0;0.0;0.0
86128;0.0;0.0;0.26
15808;1.0;1.0;0.9
88788;0.0;0.0;0.07
4466;1.0;1.0;0.5
86126;0.0;0.0;0.0
88786;1.0;1.0;0.99
4468;0.0;0.0;0.01
86124;0.0;0.0;0.0
88784;1.0;1.0;0.64
86122;0.0;0.0;0.04
15802;0.0;0.0;0.0
88782;0.0;0.0;0.0
86120;0.0;1.0;0.66
15800;1.0;1.0;0.92
62161;0.0;0.0;0.08
4480;1.0;1.0;0.98
62163;1.0;1.0;0.9
4482;1.0;0.0;0.35
62165;0.0;0.0;0.01
4484;0.0;0.0;0.0
74149;1.0;0.0;0.22
62167;0.0;0.0;0.01
4486;0.0;0.0;0.0
74147;0.0;0.0;0.0
62169;0.0;0.0;0.01
74145;1.0;1.0;0.65
74143;0.0;0.0;0.0
74141;0.0;0.0;0.12
50180;0.0;0.0;0.0
76791;0.0;0.0;0.0
15818;1.0;1.0;0.72
50182;1.0;1.0;0.99
76793;1.0;1.0;0.66
15816;1.0;1.0;0.99
50184;1.0;1.0;0.7
86118;1.0;1.0;0.78
76795;0.0;0.0;0.15
50186;1.0;0.0;0.17
86116;1.0;1.0;0.99
