Date and time	Latitude	Longitude	Speed (km/h)	Altitude (m)
2016/03/19      15:41:56	43.092858	-116.690083	15.60	1672.00
2016/03/19      15:42:01	43.092767	-116.690107	4.50	1681.00
2016/03/19      15:42:06	43.092733	-116.690098	1.10	1682.00
2016/03/19      15:42:11	43.092673	-116.690085	2.60	1681.00
2016/03/19      15:42:16	43.092668	-116.690080	4.09	1680.00
2016/03/19      15:42:21	43.092662	-116.690095	4.50	1678.00
2016/03/19      15:42:26	43.092618	-116.690085	0.10	1677.00
2016/03/19      15:42:31	43.092652	-116.690100	1.40	1675.00
2016/03/19      15:42:36	43.092668	-116.690105	0.20	1676.00
2016/03/19      15:42:41	43.092658	-116.690103	0.70	1676.00
2016/03/19      15:42:46	43.092682	-116.690110	0.20	1676.00
2016/03/19      15:42:51	43.092678	-116.690100	0.50	1676.00
2016/03/19      15:42:56	43.092670	-116.690092	1.70	1676.00
2016/03/19      15:43:01	43.092688	-116.690115	2.20	1675.00
2016/03/19      15:43:06	43.092728	-116.690122	3.70	1673.00
2016/03/19      15:43:11	43.092752	-116.690115	0.20	1672.00
2016/03/19      15:43:16	43.092737	-116.690127	1.90	1674.00
2016/03/19      15:43:21	43.092763	-116.690132	3.40	1678.00
2016/03/19      15:43:26	43.092782	-116.690120	2.90	1682.00
2016/03/19      15:43:31	43.092793	-116.690112	3.30	1685.00
2016/03/19      15:43:36	43.092743	-116.690145	5.80	1687.00
2016/03/19      15:43:41	43.092677	-116.690197	7.80	1690.00
2016/03/19      15:43:46	43.092592	-116.690203	8.10	1689.00
2016/03/19      15:43:51	43.092447	-116.690178	14.50	1689.00
2016/03/19      15:43:56	43.092242	-116.690218	21.40	1693.00
2016/03/19      15:44:01	43.092020	-116.690413	20.39	1700.00
2016/03/19      15:44:06	43.091800	-116.690620	22.00	1709.00
2016/03/19      15:44:11	43.091548	-116.690778	20.90	1719.00
2016/03/19      15:44:16	43.091282	-116.690865	20.10	1731.00
2016/03/19      15:44:21	43.091077	-116.690932	13.40	1741.00
2016/03/19      15:44:26	43.091048	-116.691017	4.09	1755.00
2016/03/19      15:44:31	43.091008	-116.691153	12.30	1767.00
2016/03/19      15:44:36	43.090845	-116.691235	11.10	1773.00
2016/03/19      15:44:41	43.090823	-116.691165	3.10	1783.00
2016/03/19      15:44:46	43.090845	-116.691155	1.20	1786.00
2016/03/19      15:44:51	43.090863	-116.691155	0.50	1785.00
2016/03/19      15:44:56	43.090863	-116.691173	0.50	1781.00
2016/03/19      15:45:01	43.090850	-116.691197	1.80	1777.00
2016/03/19      15:45:06	43.090840	-116.691213	0.60	1774.00
2016/03/19      15:45:11	43.090840	-116.691233	1.00	1772.00
2016/03/19      15:45:16	43.090840	-116.691253	0.50	1770.00
2016/03/19      15:45:21	43.090835	-116.691268	0.20	1768.00
2016/03/19      15:45:26	43.090838	-116.691280	0.10	1767.00
2016/03/19      15:45:31	43.090835	-116.691290	0.40	1767.00
2016/03/19      15:45:36	43.090845	-116.691292	2.70	1767.00
2016/03/19      15:45:41	43.090852	-116.691293	0.30	1766.00
2016/03/19      15:45:46	43.090842	-116.691278	4.00	1766.00
2016/03/19      15:45:51	43.090853	-116.691272	3.90	1766.00
2016/03/19      15:45:56	43.090897	-116.691268	2.10	1765.00
2016/03/19      15:46:01	43.090928	-116.691267	3.10	1764.00
2016/03/19      15:46:06	43.090945	-116.691267	1.60	1760.00
2016/03/19      15:46:11	43.090947	-116.691262	2.29	1757.00
2016/03/19      15:46:16	43.090973	-116.691242	1.30	1757.00
2016/03/19      15:46:21	43.091000	-116.691217	0.80	1757.00
2016/03/19      15:46:26	43.091030	-116.691167	3.80	1761.00
2016/03/19      15:46:31	43.091045	-116.691125	1.50	1761.00
2016/03/19      15:46:36	43.091027	-116.691122	0.80	1757.00
2016/03/19      15:46:41	43.091027	-116.691112	0.60	1755.00
2016/03/19      15:46:46	43.091035	-116.691095	0.40	1755.00
2016/03/19      15:46:51	43.091038	-116.691065	1.60	1755.00
2016/03/19      15:46:56	43.091057	-116.691025	1.00	1756.00
2016/03/19      15:47:01	43.091062	-116.691003	1.60	1754.00
2016/03/19      15:47:06	43.091080	-116.690967	1.90	1757.00
2016/03/19      15:47:11	43.091078	-116.690965	0.70	1755.00
2016/03/19      15:47:16	43.091092	-116.690927	1.60	1756.00
2016/03/19      15:47:21	43.091100	-116.690920	0.20	1756.00
2016/03/19      15:47:26	43.091103	-116.690913	0.10	1754.00
2016/03/19      15:47:31	43.091095	-116.690922	1.40	1751.00
2016/03/19      15:47:36	43.091088	-116.690955	1.60	1752.00
2016/03/19      15:47:41	43.091095	-116.690972	0.40	1754.00
2016/03/19      15:47:46	43.091113	-116.690962	0.60	1756.00
2016/03/19      15:47:51	43.091117	-116.690943	0.80	1755.00
2016/03/19      15:47:56	43.091113	-116.690933	0.70	1754.00
2016/03/19      15:48:01	43.091123	-116.690937	3.90	1753.00
2016/03/19      15:48:06	43.091212	-116.690928	8.40	1748.00
2016/03/19      15:48:11	43.091342	-116.690890	11.00	1743.00
2016/03/19      15:48:16	43.091497	-116.690807	17.10	1736.00
2016/03/19      15:48:21	43.091717	-116.690737	19.00	1729.00
2016/03/19      15:48:26	43.091902	-116.690572	12.80	1719.00
2016/03/19      15:48:31	43.092040	-116.690447	11.00	1709.00
2016/03/19      15:48:36	43.092177	-116.690262	17.20	1695.00
2016/03/19      15:48:41	43.092342	-116.690227	6.20	1686.00
2016/03/19      15:48:46	43.092432	-116.690232	10.50	1680.00
2016/03/19      15:48:51	43.092513	-116.690255	6.40	1678.00
2016/03/19      15:48:56	43.092617	-116.690270	9.40	1673.00
2016/03/19      15:49:01	43.092693	-116.690202	8.90	1669.00
2016/03/19      15:49:06	43.092777	-116.690132	6.40	1667.00
2016/03/19      15:49:11	43.092948	-116.690062	16.60	1665.00
2016/03/19      15:49:16	43.093150	-116.689940	13.90	1659.00
2016/03/19      15:49:21	43.093182	-116.689927	0.90	1654.00
2016/03/19      15:49:26	43.093183	-116.689917	0.30	1655.00
2016/03/19      15:49:31	43.093155	-116.689933	0.20	1652.00
2016/03/19      15:49:36	43.093143	-116.689935	0.20	1652.00
2016/03/19      15:49:41	43.093140	-116.689942	0.10	1652.00
2016/03/19      15:49:46	43.093142	-116.689940	0.20	1652.00
2016/03/19      15:49:51	43.093143	-116.689938	0.20	1653.00
2016/03/19      15:49:56	43.093143	-116.689935	0.20	1654.00
2016/03/19      15:50:01	43.093147	-116.689930	0.20	1655.00
2016/03/19      15:50:06	43.093150	-116.689927	0.20	1656.00
2016/03/19      15:50:11	43.093160	-116.689927	0.50	1657.00
2016/03/19      15:50:16	43.093182	-116.689932	0.30	1660.00
2016/03/19      15:50:21	43.093192	-116.689932	1.80	1660.00
2016/03/19      15:50:26	43.093183	-116.689925	0.00	1660.00
2016/03/19      15:50:31	43.093177	-116.689925	0.20	1660.00
2016/03/19      15:50:36	43.093163	-116.689927	0.00	1660.00
2016/03/19      15:50:41	43.093152	-116.689932	0.10	1659.00
2016/03/19      15:50:46	43.093205	-116.689888	10.00	1655.00
2016/03/19      15:50:51	43.093295	-116.689807	7.20	1654.00
2016/03/19      15:50:56	43.093348	-116.689612	14.40	1651.00
2016/03/19      15:51:01	43.093495	-116.689448	12.40	1649.00
2016/03/19      15:51:06	43.093600	-116.689295	12.50	1646.00
2016/03/19      15:51:11	43.093682	-116.689102	12.20	1642.00
2016/03/19      15:51:16	43.093758	-116.688962	7.20	1640.00
2016/03/19      15:51:21	43.093795	-116.688870	7.00	1638.00
2016/03/19      15:51:26	43.093842	-116.688770	7.10	1636.00
2016/03/19      15:51:31	43.093935	-116.688543	14.90	1632.00
2016/03/19      15:51:36	43.093955	-116.688350	12.60	1629.00
2016/03/19      15:51:41	43.094020	-116.688233	3.00	1627.00
2016/03/19      15:51:46	43.094083	-116.688183	12.20	1626.00
2016/03/19      15:51:51	43.094198	-116.688027	10.90	1624.00
2016/03/19      15:51:56	43.094288	-116.687882	7.80	1622.00
2016/03/19      15:52:01	43.094322	-116.687795	7.70	1621.00
2016/03/19      15:52:06	43.094427	-116.687625	17.10	1619.00
2016/03/19      15:52:11	43.094543	-116.687550	8.00	1616.00
2016/03/19      15:52:16	43.094732	-116.687462	19.10	1611.00
2016/03/19      15:52:21	43.094925	-116.687303	17.10	1606.00
2016/03/19      15:52:26	43.095125	-116.687152	21.00	1603.00
2016/03/19      15:52:31	43.095308	-116.686915	19.30	1600.00
2016/03/19      15:52:36	43.095497	-116.686695	20.70	1598.00
2016/03/19      15:52:41	43.095638	-116.686463	14.80	1596.00
2016/03/19      15:52:46	43.095773	-116.686333	13.60	1595.00
2016/03/19      15:52:51	43.095885	-116.686117	17.00	1594.00
2016/03/19      15:52:56	43.095982	-116.685820	20.00	1592.00
2016/03/19      15:53:01	43.096105	-116.685508	22.10	1591.00
2016/03/19      15:53:06	43.096125	-116.685133	22.90	1588.00
2016/03/19      15:53:11	43.096090	-116.684782	18.60	1584.00
2016/03/19      15:53:16	43.096098	-116.684565	11.00	1581.00
2016/03/19      15:53:21	43.096128	-116.684418	6.10	1579.00
2016/03/19      15:53:26	43.096138	-116.684310	10.10	1579.00
2016/03/19      15:53:31	43.096143	-116.684022	17.70	1576.00
2016/03/19      15:53:36	43.096185	-116.683767	10.90	1573.00
2016/03/19      15:53:41	43.096233	-116.683575	14.50	1571.00
2016/03/19      15:53:46	43.096257	-116.683303	7.20	1569.00
2016/03/19      15:53:51	43.096263	-116.683265	3.50	1568.00
2016/03/19      15:53:56	43.096318	-116.683122	17.30	1566.00
2016/03/19      15:54:01	43.096405	-116.682853	19.39	1562.00
2016/03/19      15:54:06	43.096528	-116.682523	24.10	1558.00
2016/03/19      15:54:11	43.096663	-116.682102	28.10	1556.00
2016/03/19      15:54:16	43.096840	-116.681708	27.70	1556.00
2016/03/19      15:54:21	43.096970	-116.681335	19.10	1555.00
2016/03/19      15:54:26	43.096930	-116.680937	21.30	1551.00
2016/03/19      15:54:31	43.096918	-116.680715	15.30	1548.00
2016/03/19      15:54:36	43.096945	-116.680365	22.50	1543.00
2016/03/19      15:54:41	43.096960	-116.679927	26.10	1534.00
2016/03/19      15:54:46	43.096870	-116.679575	18.10	1529.00
2016/03/19      15:54:51	43.096733	-116.679248	28.20	1525.00
2016/03/19      15:54:56	43.096457	-116.678940	24.40	1521.00
2016/03/19      15:55:01	43.096202	-116.678682	28.10	1517.00
2016/03/19      15:55:06	43.095943	-116.678357	27.50	1514.00
2016/03/19      15:55:11	43.095715	-116.678133	17.70	1510.00
2016/03/19      15:55:16	43.095548	-116.677978	20.60	1506.00
2016/03/19      15:55:21	43.095292	-116.677832	17.20	1500.00
2016/03/19      15:55:26	43.095087	-116.677883	20.80	1495.00
2016/03/19      15:55:31	43.094890	-116.677987	16.80	1491.00
2016/03/19      15:55:36	43.094753	-116.677932	8.60	1488.00
2016/03/19      15:55:41	43.094687	-116.677795	2.90	1487.00
2016/03/19      15:55:46	43.094680	-116.677777	0.10	1487.00
2016/03/19      15:55:51	43.094673	-116.677763	4.20	1487.00
2016/03/19      15:55:56	43.094655	-116.677663	4.80	1487.00
2016/03/19      15:56:01	43.094652	-116.677653	0.20	1487.00
2016/03/19      15:56:06	43.094652	-116.677655	0.20	1487.00
2016/03/19      15:56:11	43.094652	-116.677655	0.20	1488.00
2016/03/19      15:56:16	43.094652	-116.677657	0.10	1488.00
2016/03/19      15:56:21	43.094652	-116.677657	0.20	1488.00
2016/03/19      15:56:26	43.094652	-116.677658	0.10	1488.00
2016/03/19      15:56:31	43.094652	-116.677660	0.20	1488.00
2016/03/19      15:56:36	43.094603	-116.677515	22.60	1487.00
2016/03/19      15:56:41	43.094515	-116.677127	21.00	1485.00
2016/03/19      15:56:46	43.094520	-116.676765	21.70	1483.00
2016/03/19      15:56:51	43.094555	-116.676483	12.60	1481.00
2016/03/19      15:56:56	43.094577	-116.676287	12.50	1481.00
2016/03/19      15:57:01	43.094553	-116.676048	10.50	1480.00
2016/03/19      15:57:06	43.094532	-116.675870	14.10	1478.00
2016/03/19      15:57:11	43.094480	-116.675700	7.30	1477.00
2016/03/19      15:57:16	43.094552	-116.675600	6.50	1475.00
2016/03/19      15:57:21	43.094597	-116.675515	6.20	1474.00
2016/03/19      15:57:26	43.094615	-116.675395	5.30	1474.00
2016/03/19      15:57:31	43.094652	-116.675222	10.30	1475.00
2016/03/19      15:57:36	43.094765	-116.675120	14.50	1478.00
2016/03/19      15:57:41	43.094993	-116.674997	22.00	1480.00
2016/03/19      15:57:46	43.095228	-116.674695	28.40	1481.00
2016/03/19      15:57:51	43.095452	-116.674338	25.90	1483.00
2016/03/19      15:57:56	43.095708	-116.674092	24.70	1486.00
2016/03/19      15:58:01	43.095948	-116.673870	26.40	1490.00
2016/03/19      15:58:06	43.096273	-116.673717	28.30	1496.00
2016/03/19      15:58:11	43.096608	-116.673538	33.60	1502.00
2016/03/19      15:58:16	43.096935	-116.673388	22.20	1509.00
2016/03/19      15:58:21	43.097225	-116.673298	27.20	1514.00
2016/03/19      15:58:26	43.097555	-116.673165	27.20	1517.00
2016/03/19      15:58:31	43.097860	-116.673035	25.70	1520.00
2016/03/19      15:58:36	43.098208	-116.672955	30.60	1525.00
2016/03/19      15:58:41	43.098563	-116.672942	28.30	1531.00
2016/03/19      15:58:46	43.098942	-116.672952	31.00	1536.00
2016/03/19      15:58:51	43.099232	-116.672637	29.60	1541.00
2016/03/19      15:58:56	43.099405	-116.672218	27.10	1547.00
2016/03/19      15:59:01	43.099435	-116.671687	27.30	1554.00
2016/03/19      15:59:06	43.099355	-116.671207	28.80	1560.00
2016/03/19      15:59:11	43.099232	-116.670717	30.90	1564.00
2016/03/19      15:59:16	43.099253	-116.670178	34.29	1566.00
2016/03/19      15:59:21	43.099525	-116.669723	31.00	1568.00
2016/03/19      15:59:26	43.099760	-116.669385	29.00	1571.00
2016/03/19      15:59:31	43.100007	-116.669032	28.20	1575.00
2016/03/19      15:59:36	43.100368	-116.668860	32.29	1578.00
2016/03/19      15:59:41	43.100760	-116.668652	34.79	1581.00
2016/03/19      15:59:46	43.101147	-116.668352	31.50	1582.00
2016/03/19      15:59:51	43.101342	-116.668178	17.70	1582.00
2016/03/19      15:59:56	43.101598	-116.667982	28.50	1582.00
2016/03/19      16:00:01	43.101973	-116.667992	31.10	1584.00
2016/03/19      16:00:06	43.102317	-116.668015	18.20	1587.00
2016/03/19      16:00:11	43.102520	-116.667908	21.70	1589.00
2016/03/19      16:00:16	43.102727	-116.667697	15.50	1591.00
2016/03/19      16:00:21	43.102850	-116.667615	5.09	1593.00
2016/03/19      16:00:26	43.102970	-116.667303	30.50	1591.00
2016/03/19      16:00:31	43.103130	-116.666823	29.60	1589.00
2016/03/19      16:00:36	43.103235	-116.666397	24.20	1587.00
2016/03/19      16:00:41	43.103307	-116.665908	34.00	1586.00
2016/03/19      16:00:46	43.103397	-116.665355	30.60	1586.00
2016/03/19      16:00:51	43.103555	-116.664998	15.10	1584.00
2016/03/19      16:00:56	43.103632	-116.664707	24.30	1584.00
2016/03/19      16:01:01	43.103737	-116.664283	28.70	1586.00
2016/03/19      16:01:06	43.103982	-116.663990	23.40	1587.00
2016/03/19      16:01:11	43.104215	-116.663722	26.30	1587.00
2016/03/19      16:01:16	43.104473	-116.663428	30.50	1588.00
2016/03/19      16:01:21	43.104843	-116.663178	35.40	1591.00
2016/03/19      16:01:26	43.104928	-116.662555	35.20	1595.00
2016/03/19      16:01:31	43.104990	-116.662297	10.40	1596.00
2016/03/19      16:01:36	43.105080	-116.662118	14.70	1596.00
2016/03/19      16:01:41	43.105208	-116.661870	20.30	1596.00
2016/03/19      16:01:46	43.105397	-116.661557	27.70	1596.00
2016/03/19      16:01:51	43.105677	-116.661190	33.50	1597.00
2016/03/19      16:01:56	43.106008	-116.660812	35.90	1600.00
2016/03/19      16:02:01	43.106368	-116.660502	33.90	1601.00
2016/03/19      16:02:06	43.106695	-116.660312	29.20	1602.00
2016/03/19      16:02:11	43.106617	-116.659777	31.80	1606.00
2016/03/19      16:02:16	43.106772	-116.659257	30.30	1610.00
2016/03/19      16:02:21	43.106807	-116.659073	3.80	1610.00
2016/03/19      16:02:26	43.106807	-116.659067	0.20	1609.00
2016/03/19      16:02:31	43.106807	-116.659072	0.10	1609.00
2016/03/19      16:02:36	43.106805	-116.659075	0.10	1609.00
2016/03/19      16:02:41	43.106805	-116.659077	0.10	1609.00
2016/03/19      16:02:46	43.106803	-116.659078	0.10	1609.00
2016/03/19      16:02:51	43.106803	-116.659077	0.10	1608.00
2016/03/19      16:02:56	43.106802	-116.659077	0.10	1607.00
2016/03/19      16:03:01	43.106800	-116.659077	0.20	1607.00
2016/03/19      16:03:06	43.106800	-116.659077	0.20	1606.00
2016/03/19      16:03:11	43.106800	-116.659075	0.20	1606.00
2016/03/19      16:03:16	43.106798	-116.659075	0.10	1605.00
2016/03/19      16:03:21	43.106797	-116.659077	0.10	1606.00
2016/03/19      16:03:26	43.106790	-116.659057	4.80	1605.00
2016/03/19      16:03:31	43.106712	-116.659050	5.09	1605.00
2016/03/19      16:03:36	43.106700	-116.659097	0.30	1605.00
2016/03/19      16:03:41	43.106698	-116.659103	0.20	1605.00
2016/03/19      16:03:46	43.106697	-116.659103	0.60	1605.00
2016/03/19      16:03:51	43.106702	-116.659175	10.00	1605.00
2016/03/19      16:03:56	43.106653	-116.659447	20.39	1603.00
2016/03/19      16:04:01	43.106583	-116.659867	28.60	1600.00
2016/03/19      16:04:06	43.106655	-116.660323	21.80	1597.00
2016/03/19      16:04:11	43.106455	-116.660505	25.20	1596.00
2016/03/19      16:04:16	43.106118	-116.660647	29.90	1595.00
2016/03/19      16:04:21	43.105835	-116.660975	31.80	1593.00
2016/03/19      16:04:26	43.105488	-116.661375	36.50	1591.00
2016/03/19      16:04:31	43.105202	-116.661810	31.00	1590.00
2016/03/19      16:04:36	43.105042	-116.662102	13.30	1589.00
2016/03/19      16:04:41	43.104978	-116.662237	13.80	1590.00
2016/03/19      16:04:46	43.104870	-116.662487	19.50	1590.00
2016/03/19      16:04:51	43.104898	-116.662912	26.60	1588.00
2016/03/19      16:04:56	43.104738	-116.663253	24.80	1586.00
2016/03/19      16:05:01	43.104467	-116.663448	25.00	1584.00
2016/03/19      16:05:06	43.104220	-116.663702	25.50	1585.00
2016/03/19      16:05:11	43.103980	-116.663970	24.40	1585.00
2016/03/19      16:05:16	43.103738	-116.664205	21.80	1585.00
2016/03/19      16:05:21	43.103590	-116.664635	30.10	1583.00
2016/03/19      16:05:26	43.103518	-116.664993	14.70	1582.00
2016/03/19      16:05:31	43.103417	-116.665227	19.00	1583.00
2016/03/19      16:05:36	43.103307	-116.665638	32.10	1582.00
2016/03/19      16:05:41	43.103233	-116.666127	23.00	1581.00
2016/03/19      16:05:46	43.103183	-116.666463	20.00	1581.00
2016/03/19      16:05:51	43.103088	-116.666848	29.30	1582.00
2016/03/19      16:05:56	43.102925	-116.667355	31.80	1583.00
2016/03/19      16:06:01	43.102772	-116.667690	23.30	1586.00
2016/03/19      16:06:06	43.102683	-116.668003	8.60	1588.00
2016/03/19      16:06:11	43.102683	-116.668057	0.30	1589.00
2016/03/19      16:06:16	43.102685	-116.668050	0.20	1590.00
2016/03/19      16:06:21	43.102697	-116.668142	14.70	1591.00
2016/03/19      16:06:26	43.102797	-116.668495	23.30	1592.00
2016/03/19      16:06:31	43.102892	-116.668805	18.89	1594.00
2016/03/19      16:06:36	43.102992	-116.669068	14.10	1597.00
2016/03/19      16:06:41	43.103060	-116.669388	24.70	1599.00
2016/03/19      16:06:46	43.103125	-116.669803	24.10	1600.00
2016/03/19      16:06:51	43.103132	-116.670207	22.10	1598.00
2016/03/19      16:06:56	43.103102	-116.670502	16.50	1594.00
2016/03/19      16:07:01	43.103208	-116.670795	24.00	1588.00
2016/03/19      16:07:06	43.103360	-116.670982	8.10	1587.00
2016/03/19      16:07:11	43.103468	-116.671052	11.10	1586.00
2016/03/19      16:07:16	43.103602	-116.671115	17.39	1586.00
2016/03/19      16:07:21	43.103827	-116.671303	21.50	1584.00
2016/03/19      16:07:26	43.103925	-116.671552	15.30	1583.00
2016/03/19      16:07:31	43.103997	-116.671800	19.39	1585.00
2016/03/19      16:07:36	43.104150	-116.672127	22.90	1584.00
2016/03/19      16:07:41	43.104015	-116.672435	27.20	1582.00
2016/03/19      16:07:46	43.103732	-116.672728	28.00	1577.00
2016/03/19      16:07:51	43.103462	-116.672990	23.00	1572.00
2016/03/19      16:07:56	43.103273	-116.673208	19.39	1568.00
2016/03/19      16:08:01	43.103103	-116.673455	20.00	1564.00
2016/03/19      16:08:06	43.102923	-116.673673	18.80	1560.00
2016/03/19      16:08:11	43.102773	-116.673975	22.90	1557.00
2016/03/19      16:08:16	43.102543	-116.674230	26.00	1555.00
2016/03/19      16:08:21	43.102372	-116.674660	27.00	1552.00
2016/03/19      16:08:26	43.102235	-116.675043	24.80	1550.00
2016/03/19      16:08:31	43.102212	-116.675395	17.89	1547.00
2016/03/19      16:08:36	43.102142	-116.675673	15.80	1545.00
2016/03/19      16:08:41	43.102038	-116.675892	15.40	1542.00
2016/03/19      16:08:46	43.101943	-116.676205	25.40	1540.00
2016/03/19      16:08:51	43.101847	-116.676653	25.30	1537.00
2016/03/19      16:08:56	43.101778	-116.676970	11.40	1535.00
2016/03/19      16:09:01	43.101673	-116.677055	10.00	1532.00
2016/03/19      16:09:06	43.101575	-116.677117	4.59	1529.00
2016/03/19      16:09:11	43.101583	-116.677205	6.50	1529.00
2016/03/19      16:09:16	43.101658	-116.677382	19.89	1525.00
2016/03/19      16:09:21	43.101888	-116.677500	11.70	1522.00
2016/03/19      16:09:26	43.101962	-116.677598	13.90	1522.00
2016/03/19      16:09:31	43.101850	-116.677760	13.70	1522.00
2016/03/19      16:09:36	43.101755	-116.677877	7.20	1521.00
2016/03/19      16:09:41	43.101742	-116.678003	6.80	1519.00
2016/03/19      16:09:46	43.101785	-116.678168	18.89	1520.00
2016/03/19      16:09:51	43.102075	-116.678352	28.90	1522.00
2016/03/19      16:09:56	43.102405	-116.678407	23.90	1524.00
2016/03/19      16:10:01	43.102700	-116.678648	30.70	1527.00
2016/03/19      16:10:06	43.102893	-116.679053	26.90	1530.00
2016/03/19      16:10:11	43.103023	-116.679450	20.50	1532.00
2016/03/19      16:10:16	43.103180	-116.679705	23.10	1535.00
2016/03/19      16:10:21	43.103448	-116.679897	21.90	1535.00
2016/03/19      16:10:26	43.103612	-116.679990	10.00	1535.00
2016/03/19      16:10:31	43.103727	-116.680020	10.30	1534.00
2016/03/19      16:10:36	43.103920	-116.680123	21.80	1536.00
2016/03/19      16:10:41	43.104127	-116.680295	19.39	1538.00
2016/03/19      16:10:46	43.104367	-116.680470	25.60	1539.00
2016/03/19      16:10:51	43.104650	-116.680518	18.39	1541.00
2016/03/19      16:10:56	43.104762	-116.680537	5.60	1540.00
2016/03/19      16:11:01	43.104862	-116.680585	9.30	1541.00
2016/03/19      16:11:06	43.104972	-116.680575	6.10	1543.00
2016/03/19      16:11:11	43.105058	-116.680590	6.90	1545.00
2016/03/19      16:11:16	43.105147	-116.680710	9.60	1547.00
2016/03/19      16:11:21	43.105262	-116.680795	13.50	1549.00
2016/03/19      16:11:26	43.105455	-116.680795	11.50	1553.00
2016/03/19      16:11:31	43.105600	-116.680757	15.00	1556.00
2016/03/19      16:11:36	43.105760	-116.680748	12.00	1559.00
2016/03/19      16:11:41	43.105943	-116.680792	19.50	1563.00
2016/03/19      16:11:46	43.106145	-116.680840	14.70	1567.00
2016/03/19      16:11:51	43.106350	-116.680893	16.89	1571.00
2016/03/19      16:11:56	43.106528	-116.680890	10.10	1574.00
2016/03/19      16:12:01	43.106662	-116.680863	15.00	1576.00
2016/03/19      16:12:06	43.106872	-116.680803	18.20	1578.00
2016/03/19      16:12:11	43.107128	-116.680800	20.70	1579.00
2016/03/19      16:12:16	43.107392	-116.680885	20.90	1582.00
2016/03/19      16:12:21	43.107582	-116.681028	15.90	1585.00
2016/03/19      16:12:26	43.107748	-116.681207	15.30	1590.00
2016/03/19      16:12:31	43.107938	-116.681437	24.20	1594.00
2016/03/19      16:12:36	43.108203	-116.681630	19.80	1599.00
2016/03/19      16:12:41	43.108380	-116.681717	12.30	1604.00
2016/03/19      16:12:46	43.108528	-116.681765	13.40	1607.00
2016/03/19      16:12:51	43.108703	-116.681743	16.10	1611.00
2016/03/19      16:12:56	43.108918	-116.681863	21.10	1614.00
2016/03/19      16:13:01	43.109125	-116.682125	22.40	1616.00
2016/03/19      16:13:06	43.109228	-116.682458	20.39	1615.00
2016/03/19      16:13:11	43.109303	-116.682730	11.40	1613.00
2016/03/19      16:13:16	43.109298	-116.682927	16.39	1609.00
2016/03/19      16:13:21	43.109197	-116.683208	12.60	1607.00
2016/03/19      16:13:26	43.109095	-116.683437	22.50	1605.00
2016/03/19      16:13:31	43.108905	-116.683702	15.90	1604.00
2016/03/19      16:13:36	43.108733	-116.683905	19.20	1604.00
2016/03/19      16:13:41	43.108603	-116.684223	25.30	1602.00
2016/03/19      16:13:46	43.108455	-116.684468	17.50	1602.00
2016/03/19      16:13:51	43.108387	-116.684748	13.70	1602.00
2016/03/19      16:13:56	43.108377	-116.684948	11.60	1605.00
2016/03/19      16:14:01	43.108418	-116.685122	10.90	1607.00
2016/03/19      16:14:06	43.108443	-116.685255	5.00	1609.00
2016/03/19      16:14:11	43.108445	-116.685268	2.40	1610.00
2016/03/19      16:14:16	43.108455	-116.685303	2.10	1610.00
2016/03/19      16:14:21	43.108462	-116.685307	0.70	1610.00
2016/03/19      16:14:26	43.108485	-116.685378	1.40	1610.00
2016/03/19      16:14:31	43.108477	-116.685473	12.50	1612.00
2016/03/19      16:14:36	43.108452	-116.685597	4.90	1614.00
2016/03/19      16:14:41	43.108430	-116.685677	4.80	1616.00
2016/03/19      16:14:46	43.108443	-116.685755	4.90	1617.00
2016/03/19      16:14:51	43.108522	-116.685808	10.60	1619.00
2016/03/19      16:14:56	43.108663	-116.685735	11.10	1622.00
2016/03/19      16:15:01	43.108788	-116.685885	14.70	1625.00
2016/03/19      16:15:06	43.108838	-116.686060	8.10	1626.00
2016/03/19      16:15:11	43.108873	-116.686160	5.40	1627.00
2016/03/19      16:15:16	43.108912	-116.686268	5.70	1627.00
2016/03/19      16:15:21	43.108932	-116.686327	2.40	1628.00
2016/03/19      16:15:26	43.108968	-116.686390	5.80	1629.00
2016/03/19      16:15:31	43.108980	-116.686548	13.50	1630.00
2016/03/19      16:15:36	43.109020	-116.686797	17.30	1630.00
2016/03/19      16:15:41	43.109135	-116.687037	13.10	1632.00
2016/03/19      16:15:46	43.109202	-116.687175	4.30	1634.00
2016/03/19      16:15:51	43.109240	-116.687222	3.80	1634.00
2016/03/19      16:15:56	43.109275	-116.687258	3.50	1635.00
2016/03/19      16:16:01	43.109313	-116.687292	2.80	1635.00
2016/03/19      16:16:06	43.109378	-116.687353	14.30	1633.00
2016/03/19      16:16:11	43.109558	-116.687597	21.90	1631.00
2016/03/19      16:16:16	43.109637	-116.687702	0.30	1631.00
2016/03/19      16:16:21	43.109653	-116.687732	3.30	1631.00
2016/03/19      16:16:26	43.109690	-116.687792	6.50	1630.00
2016/03/19      16:16:31	43.109743	-116.687882	9.30	1631.00
2016/03/19      16:16:36	43.109810	-116.688013	8.19	1632.00
2016/03/19      16:16:41	43.109872	-116.688137	9.19	1633.00
2016/03/19      16:16:46	43.109938	-116.688278	9.69	1633.00
2016/03/19      16:16:51	43.109977	-116.688433	9.69	1634.00
2016/03/19      16:16:56	43.110007	-116.688622	11.50	1636.00
2016/03/19      16:17:01	43.110063	-116.688795	9.19	1638.00
2016/03/19      16:17:06	43.110138	-116.688928	10.10	1640.00
